대명칭,경도,위도
계림빌딩,126.899278,37.52054831
대진빌딩개방화장실,127.0722862,37.5747097
진로상가,126.8963371,37.52068141
신촌걷고싶은거리무인자동화장실,126.9392055,37.55898429
응암동우체국,126.9176932,37.59099038
안양천시흥역뒤화장실,126.8935705,37.45589421
KT은평지사,126.9263561,37.61331071
황학동주민센터,127.0216464,37.56739167
청룡주유소화장실,126.8627957,37.55668236
장충동주민센터,127.0078596,37.56189384
당산빌딩,126.9070882,37.5301515
유원제일2차아파트,126.8979765,37.53317768
대성빌딩개방화장실,127.0502797,37.65244851
신우빌딩,126.899308,37.53025771
온누리병원개방화장실,127.058809,37.61214218
대성제1주유소화장실,127.0377086,37.57581284
평창동삼무소,126.9669624,37.6054131
용일주유소화장실,127.0280484,37.58139109
의릉관리소개방화장실,127.0574238,37.60371515
동양타워빌딩,126.8952779,37.5292106
수유중앙시장개방화장실,127.021202,37.64043689
이화빌딩,126.8985905,37.53447584
신원빌딩개방화장실,127.0463294,37.65269191
믿음주유소화장실,127.0137285,37.65607188
한국도시가스,126.8451741,37.55677865
섬성아파트상가,126.8982907,37.52778955
가든타워개방화장실,127.0252838,37.63722047
당산아파트상가,126.8965118,37.53101833
녹번치안센터,126.9318656,37.60882194
신화초등학교무인자동화장실,127.0408139,37.63203261
응암1치안센터,126.9234173,37.59997376
신당제5동주민센터,127.0218876,37.56513689
정림주유소화장실,126.8213264,37.54739889
장안주유소화장실,127.0649462,37.57298333
창신제2동사무소,127.0108804,37.57444622
능주주유소화장실,127.0253706,37.57166039
안양천기아대교화장실,126.9008963,37.43931978
한국외국어대학교개방화장실,127.0580856,37.59834375
대우트럼프월드,126.9270271,37.51745022
유니온타워,126.9303248,37.51942
테크노마트개방화장실,127.0954183,37.53547774
제일빌딩,126.9308697,37.51918819
용산구청,126.9661299,37.53863047
서초꽃마을주유소화장실,127.0099695,37.48647091
서빙고119구안전센터,126.9950263,37.52085513
대림웨딩홀,126.9076572,37.49138534
엔크린주유소화장실,126.9271308,37.49174652
대신증권,126.9062308,37.48956911
숭인제1동사무소,127.0156347,37.57781065
동성주유소화장실,127.0377421,37.57365283
혜화동사무소,127.0006117,37.5868373
디자인포럼연구소,126.8975211,37.53142009
신정빌딩개방화장실,127.058368,37.61129217
현대아파트상가,126.896029,37.52894821
산월빌딩개방화장실,127.0168978,37.58847109
세원주유소화장실,127.0505262,37.55082166
원남동우체국,126.9962085,37.57603328
동부주유소화장실,127.0465732,37.55132414
오렌지주유소화장실,127.1331031,37.53231978
필드클럽사옥,126.9027635,37.53551149
신월주유소화장실,127.1344563,37.52449994
명일파출소옆화장실,127.1561958,37.55359482
티제이미디어(주),126.8552763,37.55725712
두레공원화장실,127.1555246,37.5634881
롯데마트도봉점,127.0454852,37.6677095
금성주유소화장실,127.0651174,37.50989574
글로텍,126.856785,37.49978329
종로3가무인자동화장실,126.9915579,37.57010695
성원상떼뷰오피스텔,126.8399008,37.55883667
동대문무인자동화장실,127.0089176,37.57040218
매일주유소화장실,127.0192318,37.62280527
연신빌딩,126.9203618,37.62099322
안풍주유소화장실,126.9591582,37.5992663
한국웨딩문화원,126.9207532,37.62637621
영진빌딩,126.9168856,37.61115475
기린주유소화장실,126.8989283,37.53633753
제2한강주유소화장실,126.8978892,37.53547027
국민은행,126.9128336,37.61361584
마천시장화장실,127.1512743,37.49757931
두산위브센디움,126.8613531,37.55725146
풍납공원화장실,127.1217703,37.5381806
동원주유소화장실,127.0179228,37.63158469
오류동처주교회,126.8455595,37.49811423
응암공영주차장,126.9153951,37.58900633
남부주유소화장실,126.8997737,37.48149391
우리은행독립문지점,126.9613448,37.57072824
대조동주민센터,126.9208092,37.61416311
경원주유소화장실,127.0427395,37.52334733
서운빌딩,126.926339,37.60217531
갤러리아주유소화장실,127.0435488,37.52676368
서울정형외과의원,126.91762,37.59299542
경일주유소화장실,126.8644929,37.49973968
우리홈마트,126.9160506,37.58694719
정은주유소화장실,126.8645925,37.49827702
전농4공중화장실,127.0546796,37.58046594
농협,126.8411087,37.54267319
장안공중화장실,127.071482,37.57803244
밴처아르빌,126.8073866,37.56236456
안암동오거리무인자동화장실,127.0291732,37.58307356
오피앙II,126.8124636,37.57830395
여의도현대주유소화장실,126.9202702,37.53069306
동원F&B,126.9173543,37.61358335
홍릉공중화장실,127.0422642,37.59016132
염창동새마을금고,126.873745,37.55027365
장수주유소화장실,127.0330219,37.63557439
델타기계(주),126.8155766,37.49470111
수유동주유소화장실,127.029665,37.64210083
개나리주유소화장실,127.0431072,37.50077402
리더스파크,126.9153835,37.5992127
역삼주유소화장실,127.0386308,37.49833033
동명공원화장실,127.1675357,37.55981691
백상빌딩,126.8445176,37.55753297
삼성주유소화장실,127.0360894,37.58922451
잠실6동공중화장실,127.0994876,37.52133303
두산위브센터,126.8613581,37.55702335
오산종합상가,126.9286986,37.61122042
일성주유소화장실,126.9152938,37.61857055
숭덕초등학교무인자동화장실,127.0132683,37.60383885
시원트레빌,126.8701696,37.55105401
장안2공중화장실,127.0726368,37.57138113
한국건강증진센터,126.8508791,37.55381617
한디예건,126.8566749,37.55478989
새장터공원화장실,127.1308164,37.55213237
합동주유소화장실,127.0238071,37.64457312
공공청사,126.8444726,37.49235834
은평제일교회,126.9263954,37.5996981
구로주유소화장실,126.8836501,37.49092394
응암지구대,126.9175665,37.59052353
홍제천지명교회무인자동화장실,126.9238418,37.57392008
미양주유소화장실,127.0218118,37.61810847
(주)대명전산품,126.892926,37.48227209
대건주유소화장실,127.018676,37.62445919
민병철어학원,126.8374907,37.55731787
고척동천주교회,126.8582137,37.50504825
신광주유소화장실,127.0153418,37.64640178
혀성인텔라인,126.8402138,37.56334275
광장시장무인자동화장실,127.0016845,37.57019785
이스타빌1차,126.8529951,37.56258106
고덕천제방뚝화장실,127.17196,37.55667372
한국전기공사협회부설직업전문학교,126.8615804,37.55202101
갈현주유소화장실,126.9129373,37.61537467
경일빌딩,126.9285998,37.61239387
유공주유소화장실,126.9241579,37.60449509
광나루공원화장실,127.1253584,37.55019795
미정빌딩,126.8493893,37.55724579
동아빌딩,126.9184257,37.59989937
자곡주유소화장실,127.1040052,37.48352461
우리은행응암지점,126.927354,37.60123464
삼성주유소화장실,127.0552876,37.50854792
경동운수(주),126.8485822,37.5488199
현대캐피탈,127.0657218,37.51487873
밴처아르빌,126.808151,37.56247883
청계천황학교북측무인자동화장실,127.0236657,37.57201066
신창빌딩,126.9104404,37.59857244
태능가스충전소화장실,127.0726111,37.61687719
인건빌딩,126.9140299,37.5985063
복지제3충전소화장실,127.1095739,37.63888493
도봉로주유소화장실,127.0245688,37.62930963
오성빌딩,126.9008626,37.48469431
새한주유소화장실,127.0296318,37.61573609
(주)기린텔레콤,126.8877972,37.50323487
차사랑주유소화장실,127.0313238,37.63503575
구로3동천주교회,126.8897683,37.48466757
갈현동우체국,126.9125699,37.61367923
금천체육공원2화장실,126.9096832,37.46786047
서울연신내우체국,126.927577,37.62266877
ACE A ZONE오피스텔,126.8564261,37.5586856
아시아공원화장실,127.0757234,37.51018189
장안3공중화장실,127.0680212,37.56383952
화곡동1,126.8466558,37.53073788
동막골공중화장실,127.0875871,37.67763958
우이동주유소화장실,127.0142943,37.659302
노블리움오피스텔,126.8556817,37.56044915
휴먼빌,126.8512569,37.56354684
대성제6주유소화장실,127.0517586,37.58643977
경보빌딩,126.9148128,37.59675999
동일로가스충전소화장실,127.0556759,37.67133889
영암빌딩,126.9104944,37.60171482
이스타빌2차,126.8527695,37.56325662
방학주유소화장실,127.0315789,37.66244472
대륭드림타워,126.8141574,37.56399269
구로공단주유소화장실,126.8992322,37.4809078
트레벨오피스텔,126.8509283,37.56366662
미리내주유소화장실,126.8884467,37.49622849
(주)귀뚜라미보일러사옥빌딩,126.8510812,37.55584942
장평공중화장실,127.0747756,37.56803832
귀뚜라미보일러오피스텔,126.8520412,37.55447182
상계충전소화장실,127.0671938,37.64928546
대지빌딩,126.9172709,37.61027797
제원주유소화장실,127.0347482,37.46712667
신조빌딩,126.889517,37.50296088
세원주유소화장실,127.036544,37.63508961
(주)세계정렬,126.8936742,37.48031639
세웅그룹빌딩,126.9161964,37.61159117
청룡주유소화장실,126.9196468,37.53033512
천마산공원안전공원화장실,127.1586471,37.50140095
대외오피스텔,126.862156,37.55456807
천마산공원축구장화장실,127.1601429,37.500428
세종주유소화장실,127.0396925,37.4734951
청솔학원,126.8357834,37.55104666
언남주유소화장실,127.045187,37.47236328
도봉산입구상가연합회,127.0373686,37.68615929
대창주유소화장실,127.0802289,37.58724669
응암의원,126.916315,37.58804964
고척주유소화장실,126.8595584,37.50676902
성지빌딩,126.9206103,37.58674332
근린공원주유소화장실,126.8554521,37.50520055
기름나라주유소화장실,127.0166704,37.45752342
평안빌딩,126.8410789,37.56633465
연지공원무인자동화장실,126.8533032,37.55470375
방화샤르망1차오피스텔,126.8130649,37.57644909
영등포구청무인자동화장실,126.8955041,37.52432513
방화샤르망2오피스텔,126.8137034,37.57822733
청계천관수교무인자동화장실,126.992063,37.5685832
서울도시가스사옥,126.8725485,37.54744372
구로동교회,126.8812871,37.48718898
지에스디지털방송,126.8496556,37.54782135
서빙고등주민센터,126.9946667,37.52045738
왕십리삼거리주유소화장실,127.0255458,37.56480899
수색동,126.8970969,37.58147328
수도주유소화장실,127.0021803,37.56417298
백제약품,126.8909068,37.50311707
삼양주유소화장실,127.02649,37.62649877
기아자동차,126.8920844,37.50632938
신도그랑피아오피스텔,126.8587395,37.55564952
샘터공원약수터화장실,127.1590389,37.56184504
비원오피스텔,126.8649057,37.55144413
샘터공원족구장화장실,127.1590389,37.56184504
우림보보카운터뷰오피스텔,126.8616468,37.55294286
광진주유소화장실,127.0729769,37.59035536
이마트창동점,127.0464369,37.65344052
(주)안국약품,126.9046112,37.48736431
독산주유소화장실,126.9034265,37.46307344
오성빌딩,126.9222097,37.53002699
서울주차장개방화장실,126.9964956,37.56824667
신림동충전소화장실,126.9341584,37.4735889
동아서적,126.8948484,37.53646093
한일가스충전소화장실,126.8776866,37.50183904
한국남서울전력자재창고,126.8924149,37.53069268
상일충전소화장실,127.1696048,37.54508163
현대아파트2차상가,126.8951144,37.53215378
대한약품공업(주),126.8956194,37.53402305
궁동가스충전소화장실,126.8292446,37.50682462
상호한？아파트상가,126.8938358,37.53670148
수도충전소화장실,126.839092,37.50698692
신한빌딩,126.9244661,37.52966685
목동충전소화장실,126.8640135,37.52553579
국민일보,126.9247816,37.52936951
현대5차상가,126.8837312,37.5178467
신창주유소화장실,127.0402694,37.64140522
명지페르마티,126.8837416,37.51721474
논현충전소화장실,127.0313411,37.51364505
프라이스클럽,126.8921008,37.5277382
대치가스충전소화장실,127.0781996,37.49929849
정안빌딩,126.9719122,37.56288648
SM빌딩,126.8987622,37.53595615
백악관웨딩문화원,126.9087833,37.50075654
신풍두산위브센티움,126.9083423,37.49961708
포호야,127.1176996,37.51502849
서울시티타워,126.9741393,37.5543996
현대자동차서비스(주),126.8914531,37.52520146
정석힉원,126.9721713,37.55817232
한국표준협회,126.9222305,37.52970579
통일상가개방화장실,127.0063104,37.56909496
엔비스빌딩,126.9199699,37.53032091
삼정빌딩,127.014418,37.58995945
기아자동차정비업소,126.8915507,37.54225335
경기충전소화장실,127.1291116,37.5365898
제일프린테크,126.893477,37.53316347
방배충전소화장실,126.982131,37.47895166
거성파스텔아파트상가,126.8922609,37.53140359
서초충전소화장실,126.9954496,37.47312003
TJ빌딩,126.8920289,37.5331448
현대아파트6차상가,126.8937911,37.53136064
KCG파크타운,126.9212543,37.5296025
광일빌딩개방화장실,126.9797059,37.5680641
민족통일대통령리빙텔,126.9214626,37.52936801
양평경남2차아파트상가,126.8959017,37.53555369
명화가스충전소화장실,126.9534897,37.47378303
누리빌딩,126.8958154,37.53393591
청계상가개방화장실,126.9953707,37.56816975
신한전기주식회사,126.8833294,37.51667035
창동주유소화장실,127.0388052,37.65456777
롯데삼강,126.885447,37.51834417
안국주유소화장실,126.9126221,37.54923717
한신상가,126.8844467,37.51894297
도날드주유소화장실,126.9115032,37.55375406
이레빌딩,126.8970555,37.53402264
한국YMCA,126.9786074,37.56319654
